"regcode","reglabel","year","sex","site","age_group","age_label","cases","py"
"A5622","Happyland",2008,2,"Other pharynx",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Nasopharynx",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Oesophagus",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Stomach",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Other",2,"05-09",4,71601
"A5622","Happyland",2008,2,"Colorectum",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Liver",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Gallbladder",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Pancreas",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Larynx",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Lung",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Other skin",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Breast",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Vulva",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Vagina",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Cervix uteri",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Corpus uteri",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Ovary",2,"05-09",1,71601
"A5622","Happyland",2008,2,"Prostate",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Testis",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Kidney",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Bladder",2,"05-09",0,71601
"A5622","Happyland",2008,2,"Brain, nervous system",2,"05-09",5,71601
"A5622","Happyland",2008,2,"Thyroid",2,"05-09",0,71601
"A5622","Happyland",2009,2,"Lip, oral cavity",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Other pharynx",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Nasopharynx",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Oesophagus",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Stomach",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Other",2,"05-09",3,72178
"A5622","Happyland",2009,2,"Colorectum",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Liver",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Gallbladder",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Pancreas",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Larynx",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Lung",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Other skin",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Breast",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Vulva",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Vagina",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Cervix uteri",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Corpus uteri",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Ovary",2,"05-09",1,72178
"A5622","Happyland",2009,2,"Prostate",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Testis",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Kidney",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Bladder",2,"05-09",0,72178
"A5622","Happyland",2009,2,"Brain, nervous system",2,"05-09",4,72178
"A5622","Happyland",2009,2,"Thyroid",2,"05-09",0,72178
"A5622","Happyland",2010,2,"Lip, oral cavity",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Other pharynx",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Nasopharynx",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Oesophagus",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Stomach",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Other",2,"05-09",4,72742
"A5622","Happyland",2010,2,"Colorectum",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Liver",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Gallbladder",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Pancreas",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Larynx",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Lung",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Other skin",2,"05-09",1,72742
"A5622","Happyland",2010,2,"Breast",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Vulva",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Vagina",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Cervix uteri",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Corpus uteri",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Ovary",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Prostate",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Testis",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Kidney",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Bladder",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Brain, nervous system",2,"05-09",0,72742
"A5622","Happyland",2010,2,"Thyroid",2,"05-09",0,72742
"A5622","Happyland",2011,2,"Lip, oral cavity",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Other pharynx",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Nasopharynx",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Oesophagus",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Stomach",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Other",2,"05-09",9,73985
"A5622","Happyland",2011,2,"Colorectum",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Liver",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Gallbladder",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Pancreas",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Larynx",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Lung",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Other skin",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Breast",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Vulva",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Vagina",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Cervix uteri",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Corpus uteri",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Ovary",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Prostate",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Testis",2,"05-09",0,73985
"A5622","Happyland",2011,2,"Kidney",2,"05-09",1,73985
"A5622","Happyland",2011,2,"Bladder",2,"05-09",1,73985
"A5622","Happyland",2011,2,"Brain, nervous system",2,"05-09",3,73985
"A5622","Happyland",2011,2,"Thyroid",2,"05-09",1,73985
"A5622","Happyland",2012,2,"Lip, oral cavity",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Other pharynx",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Nasopharynx",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Oesophagus",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Stomach",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Other",2,"05-09",5,75058
"A5622","Happyland",2012,2,"Colorectum",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Liver",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Gallbladder",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Pancreas",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Larynx",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Lung",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Other skin",2,"05-09",1,75058
"A5622","Happyland",2012,2,"Breast",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Vulva",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Vagina",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Cervix uteri",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Corpus uteri",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Ovary",2,"05-09",1,75058
"A5622","Happyland",2012,2,"Prostate",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Testis",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Kidney",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Bladder",2,"05-09",0,75058
"A5622","Happyland",2012,2,"Brain, nervous system",2,"05-09",3,75058
"A5622","Happyland",2012,2,"Thyroid",2,"05-09",0,75058
"A5622","Happyland",2008,2,"Lip, oral cavity",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Other pharynx",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Nasopharynx",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Oesophagus",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Stomach",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Other",3,"10-14",4,70604
"A5622","Happyland",2008,2,"Colorectum",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Liver",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Gallbladder",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Pancreas",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Larynx",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Lung",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Other skin",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Breast",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Vulva",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Vagina",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Cervix uteri",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Corpus uteri",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Ovary",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Prostate",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Testis",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Kidney",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Bladder",3,"10-14",0,70604
"A5622","Happyland",2008,2,"Brain, nervous system",3,"10-14",1,70604
"A5622","Happyland",2008,2,"Thyroid",3,"10-14",0,70604
"A5622","Happyland",2009,2,"Lip, oral cavity",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Other pharynx",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Nasopharynx",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Oesophagus",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Stomach",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Other",3,"10-14",5,71033
"A5622","Happyland",2009,2,"Colorectum",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Liver",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Gallbladder",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Pancreas",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Larynx",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Lung",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Other skin",3,"10-14",1,71033
"A5622","Happyland",2009,2,"Breast",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Vulva",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Vagina",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Cervix uteri",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Corpus uteri",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Ovary",3,"10-14",1,71033
"A5622","Happyland",2009,2,"Prostate",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Testis",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Kidney",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Bladder",3,"10-14",0,71033
"A5622","Happyland",2009,2,"Brain, nervous system",3,"10-14",1,71033
"A5622","Happyland",2009,2,"Thyroid",3,"10-14",0,71033
"A5622","Happyland",2010,2,"Lip, oral cavity",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Other pharynx",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Nasopharynx",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Oesophagus",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Stomach",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Other",3,"10-14",4,71445
"A5622","Happyland",2010,2,"Colorectum",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Liver",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Gallbladder",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Pancreas",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Larynx",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Lung",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Other skin",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Breast",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Vulva",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Vagina",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Cervix uteri",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Corpus uteri",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Ovary",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Prostate",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Testis",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Kidney",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Bladder",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Brain, nervous system",3,"10-14",0,71445
"A5622","Happyland",2010,2,"Thyroid",3,"10-14",1,71445
"A5622","Happyland",2011,2,"Lip, oral cavity",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Other pharynx",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Nasopharynx",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Oesophagus",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Stomach",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Other",3,"10-14",10,72666
"A5622","Happyland",2011,2,"Colorectum",3,"10-14",1,72666
"A5622","Happyland",2011,2,"Liver",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Gallbladder",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Pancreas",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Larynx",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Lung",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Other skin",3,"10-14",1,72666
"A5622","Happyland",2011,2,"Breast",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Vulva",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Vagina",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Cervix uteri",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Corpus uteri",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Ovary",3,"10-14",2,72666
"A5622","Happyland",2011,2,"Prostate",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Testis",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Kidney",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Bladder",3,"10-14",0,72666
"A5622","Happyland",2011,2,"Brain, nervous system",3,"10-14",3,72666
"A5622","Happyland",2011,2,"Thyroid",3,"10-14",0,72666
"A5622","Happyland",2012,2,"Lip, oral cavity",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Other pharynx",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Nasopharynx",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Oesophagus",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Stomach",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Other",3,"10-14",10,73720
"A5622","Happyland",2012,2,"Colorectum",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Liver",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Gallbladder",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Pancreas",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Larynx",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Lung",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Other skin",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Breast",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Vulva",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Vagina",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Cervix uteri",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Corpus uteri",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Ovary",3,"10-14",1,73720
"A5622","Happyland",2012,2,"Prostate",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Testis",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Kidney",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Bladder",3,"10-14",0,73720
"A5622","Happyland",2012,2,"Brain, nervous system",3,"10-14",1,73720
"A5622","Happyland",2012,2,"Thyroid",3,"10-14",0,73720
"A5622","Happyland",2008,2,"Lip, oral cavity",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Other pharynx",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Nasopharynx",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Oesophagus",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Stomach",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Other",4,"15-19",2,73749
"A5622","Happyland",2008,2,"Colorectum",4,"15-19",1,73749
"A5622","Happyland",2008,2,"Liver",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Gallbladder",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Pancreas",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Larynx",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Lung",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Other skin",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Breast",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Vulva",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Vagina",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Cervix uteri",4,"15-19",1,73749
"A5622","Happyland",2008,2,"Corpus uteri",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Ovary",4,"15-19",1,73749
"A5622","Happyland",2008,2,"Prostate",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Testis",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Kidney",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Bladder",4,"15-19",0,73749
"A5622","Happyland",2008,2,"Brain, nervous system",4,"15-19",1,73749
"A5622","Happyland",2008,2,"Thyroid",4,"15-19",1,73749
"A5622","Happyland",2009,2,"Lip, oral cavity",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Other pharynx",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Nasopharynx",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Oesophagus",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Stomach",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Other",4,"15-19",9,73704
"A5622","Happyland",2009,2,"Colorectum",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Liver",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Gallbladder",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Pancreas",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Larynx",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Lung",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Other skin",4,"15-19",2,73704
"A5622","Happyland",2009,2,"Breast",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Vulva",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Vagina",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Cervix uteri",4,"15-19",1,73704
"A5622","Happyland",2009,2,"Corpus uteri",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Ovary",4,"15-19",3,73704
"A5622","Happyland",2009,2,"Prostate",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Testis",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Kidney",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Bladder",4,"15-19",0,73704
"A5622","Happyland",2009,2,"Brain, nervous system",4,"15-19",2,73704
"A5622","Happyland",2009,2,"Thyroid",4,"15-19",0,73704
"A5622","Happyland",2010,2,"Lip, oral cavity",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Other pharynx",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Nasopharynx",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Oesophagus",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Stomach",4,"15-19",1,73626
"A5622","Happyland",2010,2,"Other",4,"15-19",9,73626
"A5622","Happyland",2010,2,"Colorectum",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Liver",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Gallbladder",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Pancreas",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Larynx",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Lung",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Other skin",4,"15-19",1,73626
"A5622","Happyland",2010,2,"Breast",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Vulva",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Vagina",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Cervix uteri",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Corpus uteri",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Ovary",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Prostate",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Testis",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Kidney",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Bladder",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Brain, nervous system",4,"15-19",0,73626
"A5622","Happyland",2010,2,"Thyroid",4,"15-19",1,73626
"A5622","Happyland",2011,2,"Lip, oral cavity",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Other pharynx",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Nasopharynx",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Oesophagus",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Stomach",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Other",4,"15-19",8,74885
"A5622","Happyland",2011,2,"Colorectum",4,"15-19",1,74885
"A5622","Happyland",2011,2,"Liver",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Gallbladder",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Pancreas",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Larynx",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Lung",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Other skin",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Breast",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Vulva",4,"15-19",1,74885
"A5622","Happyland",2011,2,"Vagina",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Cervix uteri",4,"15-19",2,74885
"A5622","Happyland",2011,2,"Corpus uteri",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Ovary",4,"15-19",1,74885
"A5622","Happyland",2011,2,"Prostate",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Testis",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Kidney",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Bladder",4,"15-19",0,74885
"A5622","Happyland",2011,2,"Brain, nervous system",4,"15-19",1,74885
"A5622","Happyland",2011,2,"Thyroid",4,"15-19",5,74885
"A5622","Happyland",2012,2,"Lip, oral cavity",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Other pharynx",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Nasopharynx",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Oesophagus",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Stomach",4,"15-19",1,75970
"A5622","Happyland",2012,2,"Other",4,"15-19",7,75970
"A5622","Happyland",2012,2,"Colorectum",4,"15-19",1,75970
"A5622","Happyland",2012,2,"Liver",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Gallbladder",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Pancreas",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Larynx",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Lung",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Other skin",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Breast",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Vulva",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Vagina",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Cervix uteri",4,"15-19",1,75970
"A5622","Happyland",2012,2,"Corpus uteri",4,"15-19",1,75970
"A5622","Happyland",2012,2,"Ovary",4,"15-19",4,75970
"A5622","Happyland",2012,2,"Prostate",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Testis",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Kidney",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Bladder",4,"15-19",0,75970
"A5622","Happyland",2012,2,"Brain, nervous system",4,"15-19",4,75970
"A5622","Happyland",2012,2,"Thyroid",4,"15-19",3,75970
"A5622","Happyland",2008,2,"Lip, oral cavity",5,"20-24",1,80202
"A5622","Happyland",2008,2,"Other pharynx",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Nasopharynx",5,"20-24",1,80202
"A5622","Happyland",2008,2,"Oesophagus",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Stomach",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Other",5,"20-24",8,80202
"A5622","Happyland",2008,2,"Colorectum",5,"20-24",1,80202
"A5622","Happyland",2008,2,"Liver",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Gallbladder",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Pancreas",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Larynx",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Lung",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Other skin",5,"20-24",4,80202
"A5622","Happyland",2008,2,"Breast",5,"20-24",2,80202
"A5622","Happyland",2008,2,"Vulva",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Vagina",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Cervix uteri",5,"20-24",18,80202
"A5622","Happyland",2008,2,"Corpus uteri",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Ovary",5,"20-24",1,80202
"A5622","Happyland",2008,2,"Prostate",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Testis",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Kidney",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Bladder",5,"20-24",0,80202
"A5622","Happyland",2008,2,"Brain, nervous system",5,"20-24",1,80202
"A5622","Happyland",2008,2,"Thyroid",5,"20-24",11,80202
"A5622","Happyland",2009,2,"Lip, oral cavity",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Other pharynx",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Nasopharynx",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Oesophagus",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Stomach",5,"20-24",1,80368
"A5622","Happyland",2009,2,"Other",5,"20-24",5,80368
"A5622","Happyland",2009,2,"Colorectum",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Liver",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Gallbladder",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Pancreas",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Larynx",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Lung",5,"20-24",0,80368
"A5622","Happyland",2009,2,"Other skin",5,"20-24",0,80368
